Team2,Season,Team1,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,id_diff,result,TeamName_1,FirstD1Season_1,LastD1Season_1,Seed_1,ConfAbbrev_1,seed_1,FirstDayNum_1,LastDayNum_1,CoachName_1,rank_1,team_1,conference_1,record_1,adj_em_1,adj_o_1,adj_o_rank_1,adj_d_1,adj_d_rank_1,adj_tempo_1,adj_tempo_rank_1,luck_1,luck_rank_1,sos_adj_em_1,sos_adj_em_rank_1,sos_adj_o_1,sos_adj_o_rank_1,sos_adj_d_1,sos_adj_d_rank_1,nc_sos_adj_em_1,nc_sos_adj_em_rank_1,ncaa_seed_1,wins_1,loses_1,score_1,opp_score_1,FGP_1,FGP3_1,FTP_1,ORPG_1,DRPG_1,ASPG_1,TOPG_1,STPG_1,BLPG_1,PFPG_1,MORP_1,MPOS_1,TPpcnt_1,TeamName_2,FirstD1Season_2,LastD1Season_2,Seed_2,ConfAbbrev_2,seed_2,FirstDayNum_2,LastDayNum_2,CoachName_2,rank_2,team_2,conference_2,record_2,adj_em_2,adj_o_2,adj_o_rank_2,adj_d_2,adj_d_rank_2,adj_tempo_2,adj_tempo_rank_2,luck_2,luck_rank_2,sos_adj_em_2,sos_adj_em_rank_2,sos_adj_o_2,sos_adj_o_rank_2,sos_adj_d_2,sos_adj_d_rank_2,nc_sos_adj_em_2,nc_sos_adj_em_rank_2,ncaa_seed_2,wins_2,loses_2,score_2,opp_score_2,FGP_2,FGP3_2,FTP_2,ORPG_2,DRPG_2,ASPG_2,TOPG_2,STPG_2,BLPG_2,PFPG_2,MORP_2,MPOS_2,TPpcnt_2,FGP_diff,FGP3_diff,FTP_diff,ORPG_diff,DRPG_diff,ASPG_diff,TOPG_diff,STPG_diff,BLPG_diff,PFPG_diff,MORP_diff,MPOS_diff,seed_diff
1343,2017,1323,136,1323,60,1343,58,N,0,-20,1,Notre Dame,1985,2019,X05,acc,05,0,154,mike_brey,27,Notre Dame,ACC,26-10,19.74,118.1,18,98.4,61,67,236,0.024,120,10.24,28,110.1,35,99.8,23,-3.85,270,5,25,9,78,69.2058823529412,0.460895228726021,0.385542168674699,0.799301919720768,9.32352941176471,24.4411764705882,16,9.44117647058824,7.17647058823529,3.76470588235294,14.8529411764706,0.272750970575627,64.6339764705882,0.254574383452665,Princeton,1985,2019,X12,ivy,12,0,154,mitch_henderson,58,Princeton,Ivy,23-7,12.61,109,89,96.4,45,63.2,337,0.007,172,-1.08,157,103.9,187,105,144,2.17,86,12,22,6,70.8214285714286,62.0357142857143,0.447252053063803,0.38101788170564,0.736040609137056,8.10714285714286,24.3571428571429,13.8214285714286,9.89285714285714,6.78571428571429,3.17857142857143,16.25,0.246682615673362,61.9323428571429,0.281218274111675,0.0136431756622178,0.00452428696905921,0.0632613105837121,1.21638655462185,0.0840336134453779,2.17857142857143,-0.451680672268907,0.390756302521009,0.586134453781513,-1.39705882352941,0.0260683549022651,2.70163361344538,-7
1344,2004,1334,137,1334,66,1344,58,N,0,-10,1,Pacific,1985,2019,Z12,big_west,12,0,154,bob_thomason,82,Pacific,BW,25-8,8.93,108.6,76,99.7,99,63.6,249,0.096,12,0.28,150,103.4,164,103.1,147,3.56,66,12,23,7,69.1666666666667,63.8,0.468686868686869,0.355421686746988,0.737609329446064,9.26666666666667,24.2666666666667,14.3,14.1,5.83333333333333,3.2,16.9,0.307233057253323,61.81888,0.202749140893471,Providence,1985,2019,Z05,big_east,05,0,154,tim_welsh,24,Providence,BE,20-9,18.32,112.3,40,93.9,21,65,196,0.003,165,8.8,21,107.9,25,99.1,19,4.05,59,5,20,8,71.5,64.3214285714286,0.453298497713912,0.368159203980099,0.716636197440585,11.6785714285714,21.8928571428571,15.8928571428571,14.9285714285714,9.28571428571429,5.03571428571429,16.1071428571429,0.362049606809784,63.8633142857143,0.24235807860262,0.0153883709729563,-0.0127375172331116,0.0209731320054791,-2.41190476190476,2.37380952380952,-1.59285714285714,-0.828571428571429,-3.45238095238095,-1.83571428571429,0.792857142857141,-0.0548165495564608,-2.04443428571428,7
1344,2014,1314,137,1314,79,1344,77,N,0,-30,1,North Carolina,1985,2019,W06,acc,06,0,154,roy_williams,29,North Carolina,ACC,24-10,18.44,112.6,48,94.2,20,69.2,18,0,186,8.83,23,110.5,9,101.6,60,1.31,121,6,23,9,76.3125,69.0625,0.46294363256785,0.335839598997494,0.625292740046838,14.0625,25.6875,15.5625,12.03125,7.3125,4.78125,20.3125,0.374586749713475,66.8028,0.131243878550441,Providence,1985,2019,W11,big_east,11,0,154,ed_cooley,48,Providence,BE,23-12,13.81,114.6,30,100.8,94,62.9,264,0.051,69,8.35,31,109.2,35,100.8,32,0.81,139,11,23,11,73.2058823529412,69.5294117647059,0.425168306576903,0.349673202614379,0.781481481481482,12.4411764705882,24.3823529411765,13.6470588235294,11.6470588235294,5.58823529411765,4.85294117647059,17.3235294117647,0.349540390661137,63.8230588235294,0.206763285024155,0.0377753259909466,-0.0138336036168853,-0.156188741434643,1.62132352941176,1.30514705882353,1.91544117647059,0.384191176470589,1.72426470588235,-0.0716911764705879,2.98897058823529,0.0250463590523377,2.9797411764706,-5
1344,2015,1173,137,1173,66,1344,53,N,0,-171,1,Dayton,1985,2019,W11b,a_ten,11,0,154,archie_miller,42,Dayton,A10,27-9,14.24,109.2,75,95,30,63.4,229,0.022,132,3.39,88,105.4,107,102,81,0.07,158,11,25,8,68.2121212121212,60.9090909090909,0.462962962962963,0.352066115702479,0.681875792141952,7.42424242424242,24.1212121212121,13.8181818181818,11.4848484848485,6.96969696969697,2.54545454545455,15.9090909090909,0.238645606699572,61.1246545454546,0.221183800623053,Providence,1985,2019,W06,big_east,06,0,154,ed_cooley,27,Providence,BE,22-12,16.72,112.6,42,95.9,42,65.2,129,0.038,85,10.26,11,109.7,10,99.4,15,2.18,93,6,22,11,70.2121212121212,65.4848484848485,0.441530054644809,0.309615384615385,0.709592641261498,12.0606060606061,23.969696969697,14.0909090909091,11.8484848484848,7.21212121212121,4.66666666666667,18.3939393939394,0.346697117512754,62.7735272727273,0.166150670794634,0.0214329083181542,0.0424507310870947,-0.0277168491195462,-4.63636363636364,0.151515151515152,-0.272727272727273,-0.363636363636363,-0.242424242424242,-2.12121212121212,-2.48484848484849,-0.108051510813182,-1.64887272727272,5
1344,2016,1314,138,1314,85,1344,66,N,0,-30,1,North Carolina,1985,2019,W01,acc,01,0,154,roy_williams,2,North Carolina,ACC,33-7,29.82,124.4,1,94.6,21,70.5,60,-0.055,305,11.45,8,111.7,4,100.2,18,3.13,77,1,28,6,82.2647058823529,69.5588235294118,0.478737997256516,0.313893653516295,0.73758865248227,14.0294117647059,26.9411764705882,18.1176470588235,10.9117647058824,6.88235294117647,4.38235294117647,17.9117647058824,0.38470477015148,67.5162352941177,0.148780487804878,Providence,1985,2019,W09,big_east,09,0,154,ed_cooley,44,Providence,BE,24-11,14.49,110,92,95.5,28,68.4,150,0.062,42,8.93,36,109.5,39,100.6,32,-3.13,259,9,23,10,73.969696969697,69.7272727272727,0.421985815602837,0.320987654320988,0.727150537634409,11.6666666666667,24.9090909090909,15.9090909090909,11.5151515151515,6.63636363636364,3.60606060606061,16.9090909090909,0.309133944583738,66.8032,0.219306466729147,0.0567521816536789,-0.00709400080469264,0.0104381148478608,2.36274509803922,2.03208556149733,2.20855614973262,-0.603386809269162,0.245989304812834,0.776292335115865,1.00267379679144,0.0755708255677421,0.713035294117645,-8
1345,2003,1261,137,1345,80,1261,56,N,0,84,0,LSU,1985,2019,X08,sec,08,0,154,john_brady,23,LSU,SEC,21-11,18.15,111,33,92.8,24,67.5,140,-0.035,262,6.27,67,104.8,80,98.6,56,-8.36,311,8,21,10,73.2258064516129,62.9032258064516,0.486818980667838,0.38348623853211,0.647727272727273,10.6129032258065,24.5161290322581,16.3870967741935,13.8709677419355,8,4.16129032258065,16.3548387096774,0.332731054047188,64.3831741935484,0.200961538461538,Purdue,1985,2019,X09,big_ten,09,0,154,gene_keady,27,Purdue,B10,19-11,17.42,107,87,89.6,11,69.3,71,-0.012,194,9.53,17,107.6,6,98,38,4.87,55,9,18,10,71.75,65.25,0.436638214051215,0.329493087557604,0.750700280112045,10.3928571428571,23.4642857142857,12.25,13.8214285714286,7.17857142857143,2.92857142857143,19.8214285714286,0.306862631416287,66.2797714285714,0.176980198019802,0.0501807666166236,0.0539931509745064,-0.102973007384772,0.22004608294931,1.05184331797235,4.13709677419355,0.0495391705069128,0.821428571428571,1.23271889400922,-3.46658986175115,0.0258684226309005,-1.89659723502304,-1
1345,2007,1112,137,1345,72,1112,63,N,0,233,0,Arizona,1985,2019,Y08,pac_ten,08,0,154,lute_olson,24,Arizona,P10,20-11,19.43,119.5,5,100.1,90,68.3,73,-0.009,203,12.2,2,110.4,8,98.2,2,10.23,14,8,20,10,78.4666666666667,72.5,0.479930191972077,0.342857142857143,0.74547983310153,12.3666666666667,25.1666666666667,16.2,13.7333333333333,6,3.23333333333333,13.4,0.380749101485429,66.44352,0.169184290030212,Purdue,1985,2019,Y09,big_ten,09,0,154,matt_painter,30,Purdue,B10,22-12,18.31,110.7,74,92.4,15,66.5,131,0.002,175,9.37,25,109.8,15,100.4,41,1.08,128,9,21,11,69.90625,63.03125,0.462032710280374,0.360344827586207,0.683001531393568,11.1875,21.75,13.75,14.21875,7.6875,2.71875,19.71875,0.350531122587214,62.8896,0.209,0.017897481691703,-0.017487684729064,0.0624783017079618,1.17916666666667,3.41666666666667,2.45,-0.485416666666668,-1.6875,0.514583333333333,-6.31875,0.0302179788982154,3.55392,-1
1345,2007,1196,139,1196,74,1345,67,N,0,-149,1,Florida,1985,2019,Y01,sec,01,0,154,billy_donovan,2,Florida,SEC,35-5,30.81,122.8,1,92,13,65.8,162,0.028,110,8.73,33,109.1,33,100.3,37,-6.87,312,1,29,5,79.3235294117647,61.5588235294118,0.52685838307108,0.408026755852843,0.680426098535286,11.0882352941176,26.0882352941177,15.7647058823529,14,7.08823529411765,4.82352941176471,15.6764705882353,0.369019269565024,64.1630117647059,0.20082304526749,Purdue,1985,2019,Y09,big_ten,09,0,154,matt_painter,30,Purdue,B10,22-12,18.31,110.7,74,92.4,15,66.5,131,0.002,175,9.37,25,109.8,15,100.4,41,1.08,128,9,21,11,69.90625,63.03125,0.462032710280374,0.360344827586207,0.683001531393568,11.1875,21.75,13.75,14.21875,7.6875,2.71875,19.71875,0.350531122587214,62.8896,0.209,0.064825672790706,0.0476819282666359,-0.00257543285828188,-0.0992647058823533,4.33823529411765,2.01470588235294,-0.21875,-0.599264705882353,2.10477941176471,-4.04227941176471,0.0184881469778099,1.27341176470589,-8
1345,2008,1124,136,1345,90,1124,79,N,0,221,0,Baylor,1985,2019,Z11,big_twelve,11,0,154,scott_drew,41,Baylor,B12,21-11,14.82,115.7,19,100.9,113,70.1,24,-0.028,242,7.58,46,106.9,64,99.3,25,-4.83,286,11,20,10,80.7333333333333,74.4666666666667,0.452922077922078,0.376488095238095,0.741017964071856,11.7333333333333,25.6,11.9333333333333,12.6,7.36666666666667,4.4,20.9,0.316163984261085,69.37344,0.232110091743119,Purdue,1985,2019,Z06,big_ten,06,0,154,matt_painter,30,Purdue,B10,25-9,18.3,110.5,60,92.2,16,66.9,107,-0.025,234,6.41,62,106.2,86,99.7,36,-3.61,265,6,24,8,68.71875,61.1875,0.422989807474519,0.369905956112853,0.706325301204819,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,0.326723296032765,63.3348,0.240081383519837,0.0299322704475593,0.00658213912524258,0.034692662867037,0.483333333333333,4.225,-1.44166666666667,-0.30625,-1.13333333333333,0.11875,1.30625,-0.0105593117716798,6.03864,5
1345,2009,1163,143,1163,72,1345,60,N,0,-182,1,Connecticut,1985,2019,Z01,big_east,01,0,154,jim_calhoun,2,Connecticut,BE,31-5,29.25,116,17,86.8,3,67.1,96,0.024,107,10.37,13,109,11,98.6,24,-1.68,200,1,27,4,77.3225806451613,63.9677419354839,0.470099667774086,0.346698113207547,0.677300613496933,14.2258064516129,28.5161290322581,15.3870967741935,12.6774193548387,5.80645161290323,8,12.9032258064516,0.395842580074803,65.5463225806452,0.147590361445783,Purdue,1985,2019,Z05,big_ten,05,0,154,matt_painter,18,Purdue,B10,27-10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,5,25,9,69.3529411764706,59.1176470588235,0.446560846560847,0.350769230769231,0.700475435816165,9.67647058823529,24.5588235294118,15.1176470588235,11.6470588235294,7.23529411764706,4.82352941176471,17.3529411764706,0.290188951510053,63.0957176470588,0.212686567164179,0.0235388212132399,-0.0040711175616836,-0.0231748223192323,4.54933586337761,3.9573055028463,0.269449715370019,1.0303605313093,-1.42884250474383,3.17647058823529,-4.44971537001898,0.10565362856475,2.45060493358633,-4
1345,2009,1320,136,1345,61,1320,56,N,0,25,0,Northern Iowa,1985,2019,Z12,mvc,12,0,154,ben_jacobson,83,Northern Iowa,MVC,23-11,9.7,110.6,59,100.9,131,60.8,318,0.051,50,3.1,98,104.7,97,101.6,114,1.88,110,12,23,10,67.6969696969697,63.5454545454546,0.455433455433455,0.346534653465347,0.752475247524752,8.66666666666667,24.8484848484849,12.2121212121212,11.6060606060606,4.24242424242424,2.42424242424242,18.1212121212121,0.281948370547354,59.5223272727273,0.219665271966527,Purdue,1985,2019,Z05,big_ten,05,0,154,matt_painter,18,Purdue,B10,27-10,21.84,110.5,60,88.7,5,65.9,144,-0.012,199,8.94,36,107.2,46,98.3,16,-5.45,289,5,25,9,69.3529411764706,59.1176470588235,0.446560846560847,0.350769230769231,0.700475435816165,9.67647058823529,24.5588235294118,15.1176470588235,11.6470588235294,7.23529411764706,4.82352941176471,17.3529411764706,0.290188951510053,63.0957176470588,0.212686567164179,0.00887260887260888,-0.00423457730388427,0.0519998117085877,-1.00980392156863,0.289661319073083,-2.90552584670232,-0.0409982174688057,-2.99286987522282,-2.39928698752228,0.768270944741534,-0.00824058096269942,-3.57339037433155,7
1345,2010,1181,144,1181,70,1345,57,N,0,-164,1,Duke,1985,2019,X01,acc,01,0,154,mike_krzyzewski,1,Duke,ACC,35-5,33.29,121,1,87.7,5,64.7,229,0.009,145,11.53,4,107.9,19,96.4,1,2.5,94,1,29,5,77.9705882352941,61.7058823529412,0.440156326331216,0.382440476190476,0.762886597938144,14.6176470588235,24.4411764705882,13.9411764705882,11.1176470588235,6.94117647058824,4.20588235294118,18.5294117647059,0.40057859491909,64.0783058823529,0.221934369602763,Purdue,1985,2019,X04,big_ten,04,0,154,matt_painter,15,Purdue,B10,29-6,22.05,109.8,65,87.7,4,66.2,161,0.07,33,8.81,30,107.8,21,99,45,-1.26,193,4,27,5,71.09375,60.90625,0.445816956765862,0.319109461966605,0.726375176304654,10.40625,22.90625,14.03125,10.875,6.90625,4.46875,18.6875,0.306265421097892,63.2388,0.178053830227743,-0.00566063043464543,0.0633310142238713,0.0365114216334899,4.21139705882353,1.53492647058824,-0.0900735294117645,0.242647058823529,0.0349264705882355,-0.262867647058823,-0.158088235294116,0.0943131738211983,0.839505882352938,-3
1345,2012,1242,139,1242,63,1345,60,N,0,-103,1,Kansas,1985,2019,X02,big_twelve,02,0,154,bill_self,4,Kansas,B12,32-7,26.91,114,23,87.1,3,66.3,111,0.027,101,11.15,1,108.8,4,97.6,1,5.21,38,2,27,6,75.030303030303,61.9393939393939,0.4853833425262,0.358047016274864,0.696236559139785,11.1212121212121,25.7878787878788,15.6060606060606,13.2727272727273,7.39393939393939,5.63636363636364,17.6363636363636,0.348145962829155,64.3304727272727,0.183673469387755,Purdue,1985,2019,X10,big_ten,10,0,154,matt_painter,30,Purdue,B10,22-13,16.25,116.2,10,99.9,114,64.3,204,-0.003,179,8.81,8,108.4,9,99.6,32,-2.64,234,10,21,12,72.1818181818182,66,0.440899581589958,0.376912378303199,0.651840490797546,11.2727272727273,21.7575757575758,13.6969696969697,8.66666666666667,6.54545454545455,3.24242424242424,17.7878787878788,0.316996679081752,61.4656,0.24326750448833,0.0444837609362415,-0.0188653620283346,0.044396068342239,-0.151515151515152,4.03030303030303,1.90909090909091,4.60606060606061,0.848484848484848,2.39393939393939,-0.151515151515152,0.0311492837474026,2.86487272727272,-8
1345,2015,1153,136,1153,66,1345,65,N,1,-192,1,Cincinnati,1985,2019,Y08,aac,08,0,154,mick_cronin,43,Cincinnati,Amer,23-11,14.15,108.2,94,94,17,59.8,339,-0.016,220,3.39,87,104.9,114,101.5,68,1.69,108,8,22,10,62.375,55.28125,0.452877925363694,0.333333333333333,0.673913043478261,10.96875,23.25,11.875,12.78125,6.5625,5.4375,14.65625,0.373429432771316,57.0636,0.183580387685291,Purdue,1985,2019,Y09,big_ten,09,0,154,matt_painter,44,Purdue,B10,21-13,13.96,110.9,61,97,54,64.3,173,-0.006,201,7.45,44,109,17,101.6,75,-2.75,245,9,21,12,70,64.5151515151515,0.45336348219333,0.334500875656743,0.684840425531915,11.7575757575758,24.5454545454546,14.9090909090909,13.0909090909091,5.45454545454545,5.33333333333333,18.9090909090909,0.358297038845833,62.3674181818182,0.192346424974824,-0.000485556829635692,-0.00116754232340927,-0.0109273820536541,-0.788825757575758,-1.29545454545455,-3.03409090909091,-0.309659090909092,1.10795454545455,0.104166666666667,-4.25284090909091,0.0151323939254833,-5.30381818181818,-1
1345,2016,1114,136,1114,85,1345,83,N,2,-231,1,Ark Little Rock,1985,2019,X12,sun_belt,12,0,154,chris_beard,56,Arkansas Little Rock,SB,30-5,13.24,109.2,98,96,33,63.4,342,0.056,52,-0.77,167,104.2,188,104.9,155,-0.2,171,12,27,4,70,60.0645161290323,0.457008244994111,0.387096774193548,0.734463276836158,8.70967741935484,24.1935483870968,12.9032258064516,10.2258064516129,6.29032258064516,3.06451612903226,18.258064516129,0.267387088830883,61.2740129032258,0.227091633466135,Purdue,1985,2019,X05,big_ten,05,0,154,matt_painter,9,Purdue,B10,26-9,23.85,116.9,19,93.1,11,67.9,182,-0.046,286,7.43,56,109.1,46,101.7,66,-2.67,239,5,26,8,77.7352941176471,64.5882352941177,0.471717171717172,0.368421052631579,0.742446043165468,11.6176470588235,29.2058823529412,17.5882352941177,11.9411764705882,4.26470588235294,4.64705882352941,17.1764705882353,0.346329892729443,64.8508235294118,0.21709974853311,-0.014708926723061,0.0186757215619695,-0.00798276632930939,-2.90796963946869,-5.0123339658444,-4.68500948766604,-1.71537001897533,2.02561669829222,-1.58254269449715,1.08159392789374,-0.0789428038985598,-3.57681062618597,7
1345,2017,1235,138,1345,80,1235,76,N,0,110,0,Iowa St,1985,2019,Y05,big_twelve,05,0,154,steve_prohm,17,Iowa St.,B12,24-11,23.45,119.7,11,96.3,42,68.4,170,-0.019,234,14.05,3,112.6,2,98.6,5,-0.74,175,5,23,10,80.8787878787879,72,0.468629343629344,0.402200488997555,0.695804195804196,9.33333333333333,25.6060606060606,15.8181818181818,10.1515151515152,7.90909090909091,3.57575757575758,15.969696969697,0.254285537168379,68.3834181818182,0.253076923076923,Purdue,1985,2019,Y04,big_ten,04,0,154,matt_painter,19,Purdue,B10,27-8,23.12,117,24,93.9,23,69.1,113,0.016,142,9,38,109.6,39,100.6,42,-2.38,224,4,25,7,80.125,67.15625,0.479613733905579,0.406205923836389,0.763693270735524,9.84375,28.09375,18.125,13.09375,5.21875,2.5,15.75,0.30553762500175,67.4748,0.243654822335025,-0.0109843902762358,-0.00400543483883425,-0.0678890749313285,-0.510416666666666,-2.48768939393939,-2.30681818181818,-2.94223484848485,2.69034090909091,1.07575757575758,0.219696969696969,-0.0512520878333706,0.90861818181817,1
1345,2017,1242,143,1242,98,1345,66,N,0,-103,1,Kansas,1985,2019,Y01,big_twelve,01,0,154,bill_self,6,Kansas,B12,31-5,27.45,121.9,5,94.5,24,70.2,72,0.067,32,12.43,8,111.2,10,98.8,8,2.39,80,1,28,4,82.71875,72.375,0.486875965002573,0.404934687953556,0.665734265734266,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,0.347043688920524,68.748,0.227755102040816,Purdue,1985,2019,Y04,big_ten,04,0,154,matt_painter,19,Purdue,B10,27-8,23.12,117,24,93.9,23,69.1,113,0.016,142,9,38,109.6,39,100.6,42,-2.38,224,4,25,7,80.125,67.15625,0.479613733905579,0.406205923836389,0.763693270735524,9.84375,28.09375,18.125,13.09375,5.21875,2.5,15.75,0.30553762500175,67.4748,0.243654822335025,0.00726223109699398,-0.0012712358828334,-0.0979590050012585,2.1875,-1.28125,-1.84375,0,1.71875,2.1875,2.375,0.0415060639187742,1.27319999999999,-3
1345,2018,1139,139,1345,76,1139,73,N,0,206,0,Butler,1985,2019,W10,big_east,10,0,154,lavall_jordan,20,Butler,BE,21-14,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,112,1,100.8,34,0.11,154,10,20,13,79.1212121212121,72.7878787878788,0.472317491425772,0.355731225296443,0.770522388059702,9.21212121212121,24.7878787878788,14,11.1818181818182,6.72727272727273,2.93939393939394,18.2424242424242,0.270645566716699,68.1262545454545,0.218800648298217,Purdue,1985,2019,W02,big_ten,02,0,154,matt_painter,5,Purdue,B10,30-7,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,109.1,51,100.1,14,0.69,144,2,28,6,81.1470588235294,65.6470588235294,0.496887966804979,0.420103092783505,0.742816091954023,8.44117647058824,26.5882352941177,16.7058823529412,10.6764705882353,5.82352941176471,5.02941176470588,15.5294117647059,0.277061237466208,65.2303058823529,0.253894080996885,-0.0245704753792076,-0.0643718674870625,0.0277062961056785,0.770944741532977,-1.80035650623886,-2.70588235294118,0.505347593582888,0.903743315508022,-2.09001782531194,2.71301247771836,-0.00641567074950872,2.89594866310161,8
1345,2018,1168,137,1345,74,1168,48,N,0,177,0,CS Fullerton,1985,2019,W15,big_west,15,0,154,dedrique_taylor,162,Cal St. Fullerton,BW,20-12,0.62,103.7,192,103.1,133,69.6,98,0.097,14,-1.2,167,103.8,204,105,139,2.76,83,15,18,11,72.6551724137931,71.6551724137931,0.471512770137525,0.34331797235023,0.736842105263158,8.31034482758621,25.5862068965517,12.3793103448276,14.4827586206897,6.41379310344828,3.3448275862069,18.2413793103448,0.256825473492376,66.7140413793103,0.171461449942463,Purdue,1985,2019,W02,big_ten,02,0,154,matt_painter,5,Purdue,B10,30-7,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,109.1,51,100.1,14,0.69,144,2,28,6,81.1470588235294,65.6470588235294,0.496887966804979,0.420103092783505,0.742816091954023,8.44117647058824,26.5882352941177,16.7058823529412,10.6764705882353,5.82352941176471,5.02941176470588,15.5294117647059,0.277061237466208,65.2303058823529,0.253894080996885,-0.0253751966674547,-0.0767851204332747,-0.00597398669086513,-0.130831643002029,-1.00202839756593,-4.32657200811359,3.80628803245436,0.59026369168357,-1.68458417849899,2.71196754563895,-0.0202357639738315,1.48373549695741,13
1347,2009,1314,136,1314,101,1347,58,N,0,-33,1,North Carolina,1985,2019,X01,acc,01,0,154,roy_williams,1,North Carolina,ACC,34-4,31.14,123.2,1,92.1,18,72.9,6,-0.011,195,9.91,24,108.2,27,98.3,15,1.06,126,1,27,4,89.3870967741936,72.8709677419355,0.475305623471883,0.372791519434629,0.766169154228856,15.1935483870968,27.3225806451613,18.1935483870968,13,8.29032258064516,5.29032258064516,15.8709677419355,0.403572434792246,72.1783741935484,0.178360101437025,Radford,1985,2019,X16,big_south,16,0,154,brad_greenberg,176,Radford,BSth,21-12,-0.86,101.2,208,102.1,153,69.2,37,0.076,21,-4.54,260,101,243,105.5,271,8.71,22,16,18,11,74.7931034482759,72.551724137931,0.465214761040532,0.347607052896725,0.678129298486933,12.3793103448276,29.1379310344828,13.8620689655172,16.5172413793103,6.13793103448276,4.37931034482759,18.4827586206897,0.349558503861267,69.2815448275862,0.152149944873208,0.0100908624313503,0.0251844665379035,0.0880398557419231,2.81423804226919,-1.81535038932147,4.33147942157953,-3.51724137931035,2.1523915461624,0.911012235817575,-2.61179087875417,0.0540139309309794,2.89682936596218,-15
1347,2018,1254,134,1347,71,1254,61,N,0,93,0,Long Island,1985,2019,W16a,nec,16,0,154,derek_kellogg,259,LIU Brooklyn,NEC,18-17,-8.27,102.3,220,110.6,287,71.6,37,0.012,144,-8.68,336,100.2,334,108.9,333,-6.06,317,16,17,16,76.6969696969697,76.8181818181818,0.455347871235722,0.348464619492657,0.696356275303644,10.5151515151515,27.030303030303,12.3333333333333,14.1212121212121,5.57575757575758,3.15151515151515,19.6363636363636,0.29522272374507,68.9757090909091,0.229349736379613,Radford,1985,2019,W16b,big_south,16,0,154,mike_jones,170,Radford,BSth,23-13,0.07,102.9,212,102.9,127,63,344,0.063,45,-4.03,255,102.8,259,106.9,249,3.49,71,16,20,12,66.9375,64.875,0.424501424501425,0.351002865329513,0.733333333333333,10.8125,23,11.875,12,6.3125,2.90625,16.75,0.320017687069509,61.116,0.247474747474748,0.0308464467342972,-0.00253824583685602,-0.0369770580296895,-0.297348484848484,4.03030303030303,0.458333333333334,2.12121212121212,-0.736742424242424,0.245265151515151,2.88636363636364,-0.0247949633244386,7.85970909090909,0
1348,2017,1166,137,1348,84,1166,72,N,0,182,0,Creighton,1985,2019,Y06,big_east,06,0,154,greg_mcdermott,28,Creighton,BE,25-10,18.83,115.3,32,96.5,46,71.2,45,0.004,181,8.97,39,110.3,27,101.3,57,-1.24,192,6,24,9,81.5454545454545,72.6060606060606,0.508032128514056,0.400837988826816,0.683453237410072,7.93939393939394,26.3333333333333,17.2424242424242,12.4848484848485,6.15151515151515,2.93939393939394,16.6363636363636,0.240098996698816,69.4295272727273,0.220939183987683,Rhode Island,1985,2019,Y11,a_ten,11,0,154,dan_hurley,34,Rhode Island,A10,25-10,16.26,111.5,57,95.2,30,66.4,262,-0.033,267,4.27,78,106.8,79,102.5,79,1.62,113,11,24,9,73.3636363636364,64.8787878787879,0.452393477117307,0.339901477832512,0.656914893617021,11.8787878787879,25.5454545454545,13.4242424242424,11.2121212121212,6.36363636363636,6.09090909090909,20.8787878787879,0.328988955662683,64.2874181818182,0.194001874414246,0.0556386513967495,0.0609365109943034,0.0265383437930506,-3.93939393939394,0.787878787878785,3.81818181818182,1.27272727272727,-0.212121212121212,-3.15151515151515,-4.24242424242424,-0.0888899589638666,5.14210909090909,-5
1348,2017,1332,139,1332,75,1348,72,N,0,-16,1,Oregon,1985,2019,Y03,pac_twelve,03,0,154,dana_altman,10,Oregon,P12,33-6,25.02,118.2,17,93.2,17,67,234,0.034,88,8.05,50,109.2,47,101.2,51,0.51,137,3,28,5,78.6666666666667,65.3636363636364,0.481732776617954,0.378666666666667,0.706060606060606,10.2727272727273,25.6363636363636,16.3333333333333,11.7272727272727,6.54545454545455,6.54545454545455,16.3030303030303,0.316863111861648,65.5825454545455,0.235294117647059,Rhode Island,1985,2019,Y11,a_ten,11,0,154,dan_hurley,34,Rhode Island,A10,25-10,16.26,111.5,57,95.2,30,66.4,262,-0.033,267,4.27,78,106.8,79,102.5,79,1.62,113,11,24,9,73.3636363636364,64.8787878787879,0.452393477117307,0.339901477832512,0.656914893617021,11.8787878787879,25.5454545454545,13.4242424242424,11.2121212121212,6.36363636363636,6.09090909090909,20.8787878787879,0.328988955662683,64.2874181818182,0.194001874414246,0.0293392995006473,0.0387651888341544,0.0491457124435848,-1.60606060606061,0.0909090909090899,2.90909090909091,0.515151515151514,0.181818181818183,0.454545454545455,-4.57575757575757,-0.0121258438010347,1.29512727272727,-8
